Transaction_ID,Transaction_Date,Account_ID,Department,Vendor_ID,Transaction_Type,Amount,Payment_Method,Currency,Status,Posting_Date,Invoice_Number,Approver_ID,Created_By
TX0094449,2025-08-26,A057,Operations,V0112,Invoice,3232.99,Bank Transfer,GBP,Pending,2025-08-30,INV00094449,EMP00452,USR0087
TX0094450,2026-03-29,A016,Procurement,V0488,Journal Entry,915.46,Bank Transfer,GBP,Approved,2025-10-07,INV00094450,EMP00234,USR0110
TX0094451,2025-09-23,A061,Finance,V0319,Journal Entry,722.12,Direct Debit,GBP,Approved,2025-09-30,INV00094451,EMP00150,USR0138
TX0094452,2026-03-19,A013,Operations,V0287,Invoice,3504.44,Card,GBP,Rejected,2026-03-23,INV00094452,EMP00357,USR0172
TX0094453,2026-01-21,A069,Sales,V0293,Expense,571.85,Direct Debit,EUR,Rejected,2026-01-27,INV00094453,EMP00411,USR0197
TX0094454,2025-04-05,A074,Procurement,V0197,Invoice,4186.81,Card,GBP,Rejected,2025-04-07,INV00094454,EMP00218,USR0161
TX0094455,2025-04-10,A060,IT,V0138,Journal Entry,5419.97,Cheque,GBP,Rejected,2025-04-16,INV00094455,EMP00443,USR0024
TX0094456,2025-11-08,A015,Finance,V0400,Payment,205.09,Cheque,GBP,Rejected,2025-11-14,INV00094456,EMP00088,USR0034
TX0094457,2025-06-12,A051,Marketing,V0181,Invoice,750.51,Direct Debit,GBP,Rejected,2025-06-15,INV00094457,EMP00152,USR0059
TX0094458,2025-09-21,A070,Operations,V0266,Payment,1393.53,Bank Transfer,GBP,Pending,2025-09-24,INV00094458,EMP00123,USR0027
TX0094459,2025-05-02,A020,Finance,V0235,Invoice,1773.53,Cheque,USD,Approved,2025-05-07,INV00094459,EMP00448,USR0181
TX0094460,2025-06-24,A069,Marketing,V0287,Journal Entry,1470.01,Bank Transfer,EUR,Rejected,2025-06-26,INV00094460,EMP00496,USR0109
TX0094461,2026-01-07,A055,HR,V0334,Invoice,1063.68,Card,GBP,Approved,2026-01-14,INV00094461,EMP00213,USR0187
TX0094462,2025-05-25,A064,Marketing,V0081,Payment,6180.92,Bank Transfer,GBP,Approved,2025-05-26,INV00094462,EMP00392,USR0164
TX0094463,2025-08-14,A008,Finance,V0455,Invoice,276.42,Bank Transfer,USD,Approved,2025-08-14,INV00094463,EMP00042,USR0183
TX0094464,2025-07-25,A074,Procurement,V0063,Payment,1528.92,Cheque,EUR,Pending,2025-07-29,INV00094464,EMP00150,USR0176
TX0094465,2025-05-26,A029,Finance,V0455,Expense,90.28,Direct Debit,GBP,Approved,2025-06-02,INV00094465,EMP00149,USR0085
TX0094466,2025-11-29,A080,Sales,V0053,Invoice,10179.02,Card,USD,Approved,2025-11-29,INV00094466,EMP00032,USR0123
TX0094467,2025-11-24,A051,Sales,V0184,Journal Entry,1740.53,Bank Transfer,GBP,Pending,2025-11-28,INV00094467,EMP00027,USR0009
TX0094468,2026-01-24,A007,Marketing,V0241,Credit Note,433.9,Bank Transfer,USD,Approved,2026-01-26,INV00094468,EMP00329,USR0178
TX0094469,2026-02-25,A031,Finance,V0360,Expense,2858.51,Bank Transfer,EUR,Approved,2026-03-03,INV00094469,EMP00424,USR0138
TX0094470,2025-05-26,A002,Sales,V0444,Invoice,477.91,Bank Transfer,GBP,Approved,2025-05-29,INV00094470,EMP00099,USR0006
TX0094471,2025-09-11,A071,Operations,V0334,Invoice,373.28,Card,GBP,Pending,2025-09-12,INV00094471,EMP00468,USR0102
TX0094472,2026-01-12,A026,Finance,V0171,Invoice,110.51,Bank Transfer,GBP,Pending,2026-01-16,INV00094472,EMP00478,USR0023
TX0094473,2025-04-08,A055,Operations,V0063,Invoice,587.61,Bank Transfer,GBP,Approved,2025-04-10,INV00094473,EMP00100,USR0083
TX0094474,2025-07-09,A050,Operations,V0153,Invoice,1835.0,Card,GBP,Approved,2025-07-15,INV00094474,EMP00146,USR0050
TX0094475,2025-08-25,A014,Operations,V0419,Invoice,4253.29,Bank Transfer,USD,Rejected,2025-08-27,INV00094475,EMP00285,USR0020
TX0094476,2025-06-05,A053,Marketing,V0439,Invoice,2346.28,Cheque,GBP,Approved,2025-06-05,INV00094476,EMP00418,USR0085
TX0094477,2025-08-17,A022,IT,V0085,Credit Note,1389.06,Bank Transfer,EUR,Approved,2025-08-18,INV00094477,EMP00491,USR0089
TX0094478,2025-10-12,A048,Operations,V0084,Payment,2045.73,Cheque,EUR,Approved,2025-10-14,INV00094478,EMP00110,USR0012
TX0094479,2026-01-14,A015,Operations,V0029,Expense,1421.16,Bank Transfer,GBP,Approved,2026-01-20,INV00094479,EMP00439,USR0160
TX0094480,2026-02-03,A041,Finance,V0375,Payment,1250.71,Bank Transfer,USD,Approved,2026-02-04,INV00094480,EMP00316,USR0072
TX0094481,2025-10-12,A020,Finance,V0040,Credit Note,239.02,Bank Transfer,GBP,Approved,2025-10-14,INV00094481,EMP00459,USR0156
TX0094482,2025-08-01,A048,Sales,V0078,Invoice,2235.18,Card,USD,Approved,2025-08-06,INV00094482,EMP00375,USR0112
TX0094483,2026-01-20,A021,IT,V0030,Invoice,612.81,Cheque,GBP,Approved,2026-01-25,INV00094483,EMP00319,USR0134
TX0094484,2025-12-05,A031,IT,V0392,Invoice,3111.24,Cheque,EUR,Approved,2025-12-05,INV00094484,EMP00373,USR0137
TX0094485,2025-07-07,A046,Finance,V0226,Expense,591.54,Direct Debit,GBP,Pending,2025-07-09,INV00094485,EMP00318,USR0033
TX0094486,2025-05-20,A033,Marketing,V0409,Invoice,2255.48,Direct Debit,GBP,Rejected,2025-05-22,INV00094486,EMP00179,USR0050
TX0094487,2026-01-09,A040,Sales,V0326,Credit Note,1469.95,Card,GBP,Approved,2026-01-10,INV00094487,EMP00020,USR0037
TX0094488,2025-12-26,A069,IT,V0052,Invoice,4403.64,Direct Debit,GBP,Rejected,2025-12-31,INV00094488,EMP00192,USR0172
TX0094489,2026-02-02,A033,Marketing,V0406,Expense,573.91,Direct Debit,EUR,Approved,2026-02-02,INV00094489,EMP00039,USR0132
TX0094490,2025-07-01,A060,IT,V0065,Expense,385.27,Card,EUR,Approved,2025-07-02,INV00094490,EMP00420,USR0149
TX0094491,2025-04-30,A023,IT,V0400,Credit Note,1402.09,Cheque,EUR,Approved,2025-05-03,INV00094491,EMP00372,USR0105
TX0094492,2025-09-05,A021,Finance,V0103,Invoice,195.66,Cheque,EUR,Approved,2025-09-05,INV00094492,EMP00411,USR0166
TX0094493,2025-07-30,A039,Finance,V0401,Invoice,1052.61,Card,GBP,Approved,2025-08-01,INV00094493,EMP00278,USR0199
TX0094494,2025-09-02,A031,Finance,V0475,Journal Entry,1797.39,Bank Transfer,GBP,Rejected,2025-09-07,INV00094494,EMP00109,USR0049
TX0094495,2025-06-05,A071,Operations,V0357,Expense,1069.26,Direct Debit,USD,Approved,2025-06-12,INV00094495,EMP00480,USR0178
TX0094496,2025-07-10,A020,Operations,V0245,Payment,945.83,Card,GBP,Approved,2025-07-16,INV00094496,EMP00149,USR0077
TX0094497,2026-02-27,A065,Marketing,V0108,Invoice,355.14,Cheque,EUR,Approved,2026-02-28,INV00094497,EMP00195,USR0083
TX0094498,2026-01-20,A016,Operations,V0188,Invoice,2798.94,Card,GBP,Approved,2026-01-20,INV00094498,EMP00087,USR0029
TX0094499,2026-01-09,A037,IT,V0135,Invoice,5748.53,Cheque,USD,Pending,2026-01-09,INV00094499,EMP00254,USR0073
TX0094500,2025-06-23,A024,IT,V0079,Invoice,1627.21,Cheque,GBP,Approved,2025-06-24,INV00094500,EMP00218,USR0150
TX0094501,2026-02-13,A045,Finance,V0375,Expense,1978.36,Direct Debit,USD,Rejected,2026-02-18,INV00094501,EMP00088,USR0091
TX0094502,2026-03-25,A034,HR,V0393,Journal Entry,13705.03,Card,USD,Approved,2026-03-26,INV00094502,EMP00023,USR0023
TX0094503,2025-05-25,A008,Operations,V0006,Expense,953.42,Card,GBP,Approved,2025-05-27,INV00094503,EMP00076,USR0184
TX0094504,2025-11-28,A075,HR,V0312,Expense,473.02,Direct Debit,GBP,Approved,2025-12-03,INV00094504,EMP00094,USR0111
TX0094505,2025-08-24,A067,IT,V0100,Payment,16570.8,Bank Transfer,GBP,Approved,2025-08-29,INV00094505,EMP00137,USR0070
TX0094506,2025-09-09,A058,Sales,V0260,Journal Entry,340.3,Bank Transfer,EUR,Pending,2025-09-11,INV00094506,EMP00437,USR0140
TX0094507,2025-10-02,A051,Procurement,V0099,Payment,545.0,Direct Debit,USD,Approved,2025-10-02,INV00094507,EMP00088,USR0167
TX0094508,2025-09-20,A040,HR,V0405,Invoice,1127.24,Bank Transfer,GBP,Approved,2025-09-26,INV00094508,EMP00005,USR0132
TX0094509,2025-06-20,A019,Finance,V0318,Invoice,1868.44,Direct Debit,EUR,Pending,2025-06-26,INV00094509,EMP00018,USR0092
TX0094510,2025-05-01,A063,Marketing,V0169,Payment,3811.59,Bank Transfer,GBP,Approved,2025-05-01,INV00094510,EMP00434,USR0195
TX0094511,2026-01-16,A052,Finance,V0247,Journal Entry,2205.78,Bank Transfer,GBP,Pending,2026-01-21,INV00094511,EMP00431,USR0012
TX0094512,2025-09-14,A004,Sales,V0136,Invoice,330.17,Direct Debit,EUR,Rejected,2025-09-17,INV00094512,EMP00137,USR0074
TX0094513,2025-12-17,A033,IT,V0071,Expense,633.25,Card,GBP,Approved,2025-12-18,INV00094513,EMP00042,USR0040
TX0094514,2025-09-03,A078,Sales,V0337,Credit Note,5282.27,Bank Transfer,USD,Approved,2025-09-03,INV00094514,EMP00357,USR0091
TX0094515,2025-07-26,A071,Finance,V0022,Invoice,96.63,Direct Debit,GBP,Approved,2025-07-31,INV00094515,EMP00169,USR0031
TX0094516,2025-04-07,A026,Sales,V0426,Invoice,69.09,Bank Transfer,GBP,Approved,2025-04-09,INV00094516,EMP00069,USR0133
TX0094517,2026-03-28,A016,Procurement,V0048,Invoice,791.01,Direct Debit,USD,Rejected,2026-03-29,INV00094517,EMP00329,USR0088
TX0094518,2025-12-02,A051,Operations,V0356,Invoice,499.03,Bank Transfer,USD,Approved,2025-12-05,INV00094518,EMP00041,USR0137
TX0094519,2026-01-23,A012,IT,V0411,Payment,5272.01,Direct Debit,GBP,Rejected,2026-01-26,INV00094519,EMP00264,USR0081
TX0094520,2026-02-07,A008,Sales,V0151,Invoice,1949.65,Bank Transfer,EUR,Approved,2026-02-13,INV00094520,EMP00498,USR0184
TX0094521,2025-11-16,A012,HR,V0045,Invoice,499.78,Direct Debit,GBP,Rejected,2025-11-20,INV00094521,EMP00125,USR0055
TX0094522,2026-03-05,A036,HR,V0170,Invoice,948.45,Cheque,GBP,Pending,2026-03-09,INV00094522,EMP00439,USR0161
TX0094523,2025-08-02,A078,Finance,V0175,Invoice,1404.4,Bank Transfer,USD,Pending,2025-08-07,INV00094523,EMP00461,USR0143
TX0094524,2025-11-03,A074,Sales,V0451,Invoice,2719.9,Bank Transfer,USD,Approved,2025-11-06,INV00094524,EMP00409,USR0133
TX0094525,2026-02-13,A080,IT,V0457,Invoice,1554.51,Bank Transfer,USD,Approved,2026-02-13,INV00094525,EMP00441,USR0167
TX0094526,2025-04-18,A075,IT,V0265,Invoice,2076.78,Bank Transfer,EUR,Approved,2025-04-23,INV00094526,EMP00243,USR0004
TX0094527,2025-07-26,A048,Operations,V0135,Invoice,2685.54,Direct Debit,GBP,Approved,2025-07-29,INV00094527,EMP00073,USR0180
TX0094528,2025-11-25,A033,IT,V0045,Expense,1337.64,Direct Debit,EUR,Approved,2025-11-27,INV00094528,EMP00013,USR0190
TX0094529,2025-06-29,A008,Sales,V0012,Payment,1556.97,Card,GBP,Approved,2025-06-30,INV00094529,EMP00095,USR0002
TX0094530,2026-01-01,A027,Operations,V0031,Invoice,1498.83,Bank Transfer,USD,Rejected,2026-01-06,INV00094530,EMP00231,USR0036
TX0094531,2025-04-02,A030,Marketing,V0355,Invoice,162.66,Direct Debit,GBP,Approved,2025-04-05,INV00094531,EMP00068,USR0193
TX0094532,2026-02-14,A012,HR,V0348,Invoice,718.18,Direct Debit,GBP,Approved,2026-02-16,INV00094532,EMP00298,USR0106
TX0094533,2026-01-11,A013,Procurement,V0278,Expense,4240.84,Bank Transfer,EUR,Approved,2026-01-17,INV00094533,EMP00341,USR0009
TX0094534,2025-08-28,A073,HR,V0173,Invoice,1777.95,Cheque,EUR,Approved,2025-08-30,INV00094534,EMP00143,USR0094
TX0094535,2025-12-08,A025,Sales,V0196,Invoice,801.5,Cheque,GBP,Approved,2025-12-11,INV00094535,EMP00088,USR0073
TX0094536,2025-07-15,A044,Procurement,V0037,Expense,457.83,Direct Debit,EUR,Approved,2025-07-18,INV00094536,EMP00394,USR0188
TX0094537,2026-01-15,A080,Procurement,V0431,Invoice,1487.12,Card,EUR,Approved,2026-01-19,INV00094537,EMP00047,USR0039
TX0094538,2025-08-03,A074,Marketing,V0366,Credit Note,897.76,Card,GBP,Approved,2025-08-05,INV00094538,EMP00223,USR0172
TX0094539,2025-09-10,A006,Finance,V0352,Invoice,413.03,Bank Transfer,GBP,Rejected,2025-09-13,INV00094539,EMP00221,USR0044
TX0094540,2025-10-14,A040,IT,V0151,Invoice,786.6,Cheque,GBP,Approved,2025-10-19,INV00094540,EMP00163,USR0081
TX0094541,2026-02-07,A059,Operations,V0324,Invoice,436.99,Direct Debit,USD,Approved,2026-02-14,INV00094541,EMP00411,USR0097
TX0094542,2025-04-15,A031,Procurement,V0425,Invoice,-897.84,Bank Transfer,GBP,Approved,2025-04-22,INV00094542,EMP00408,USR0128
TX0094543,2026-01-20,A001,HR,V0383,Invoice,4406.43,Bank Transfer,GBP,Rejected,2026-01-23,INV00094543,EMP00163,USR0035
TX0094544,2025-04-28,A014,Procurement,V0025,Payment,1364.82,Bank Transfer,GBP,Pending,2025-05-03,INV00094544,EMP00316,USR0050
TX0094545,2025-04-12,A078,IT,V0009,Invoice,406.51,Card,USD,Rejected,2025-04-13,INV00094545,EMP00130,USR0185
TX0094546,2025-10-12,A078,Procurement,V0264,Credit Note,280.88,Direct Debit,GBP,Approved,2025-10-16,INV00094546,EMP00238,USR0099
TX0094547,2025-12-22,A047,Procurement,V0128,Payment,330.55,Bank Transfer,GBP,Pending,2025-12-29,INV00094547,EMP00040,USR0180
TX0094548,2026-03-22,A055,Finance,V0230,Invoice,360.33,Card,EUR,Approved,2026-03-23,INV00094548,EMP00386,USR0121
TX0094549,2025-12-19,A016,Marketing,V0482,Invoice,1075.07,Cheque,GBP,Pending,2025-12-19,INV00094549,EMP00200,USR0020
TX0094550,2025-09-18,A052,IT,V0445,Invoice,817.35,Direct Debit,USD,Approved,2025-09-20,INV00094550,EMP00300,USR0079
TX0094551,2026-03-03,A074,Operations,V0285,Invoice,992.99,Card,EUR,Rejected,2026-03-03,INV00094551,EMP00160,USR0113
TX0094552,2026-01-01,A053,Operations,V0084,Invoice,7197.23,Direct Debit,USD,Approved,2026-01-07,INV00094552,EMP00437,USR0174
TX0094553,2026-01-28,A048,Finance,,Payment,1394.39,Bank Transfer,GBP,Rejected,2026-01-31,INV00094553,EMP00226,USR0118
TX0094554,2025-11-27,A014,HR,V0431,Credit Note,351.99,Card,EUR,Approved,2025-11-29,INV00094554,EMP00211,USR0115
TX0094555,2025-12-01,A041,Finance,V0214,Journal Entry,5823.33,Cheque,GBP,Rejected,2025-12-07,INV00094555,EMP00214,USR0006
TX0094556,2025-04-28,A049,HR,V0404,Expense,677.16,Bank Transfer,EUR,Approved,2025-04-28,INV00094556,EMP00397,USR0149
TX0094557,2025-10-21,A051,Marketing,V0451,Invoice,507.81,Cheque,GBP,Approved,2025-10-28,INV00094557,EMP00184,USR0040
TX0094558,2025-12-30,A012,Marketing,V0053,Invoice,2961.93,Card,EUR,Pending,2026-01-05,INV00094558,EMP00356,USR0171
TX0094559,2026-02-07,A009,Finance,V0170,Payment,793.6,Card,USD,Approved,2026-02-11,INV00094559,EMP00388,USR0003
TX0094560,2026-03-31,A066,Operations,V0418,Invoice,11734.86,Direct Debit,USD,Rejected,2026-04-07,INV00094560,EMP00238,USR0016
TX0094561,2025-05-07,A005,Operations,V0115,Invoice,2349.3,Card,GBP,Rejected,2025-05-09,INV00094561,EMP00086,USR0128
TX0094562,2025-12-10,A066,Procurement,V0492,Invoice,5054.49,Cheque,GBP,Approved,2025-12-15,INV00094562,EMP00010,USR0075
TX0094563,2026-03-26,A002,Sales,V0063,Expense,3350.2,Direct Debit,GBP,Approved,2026-03-29,INV00094563,EMP00211,USR0035
TX0094564,2025-07-14,A066,Operations,V0097,Credit Note,173.85,Bank Transfer,EUR,Approved,2025-07-17,INV00094564,EMP00399,USR0010
TX0094565,2025-11-29,A021,Operations,V0099,Credit Note,938.02,Direct Debit,GBP,Pending,2025-12-04,INV00094565,EMP00254,USR0163
TX0094566,2025-07-09,A028,Operations,V0156,Journal Entry,1053.01,Card,USD,Pending,2025-07-09,INV00094566,EMP00429,USR0095
TX0094567,2025-12-03,A059,IT,V0417,Journal Entry,912.82,Bank Transfer,GBP,Approved,2025-12-09,INV00094567,EMP00056,USR0086
TX0094568,2025-05-14,A045,Operations,V0499,Credit Note,266.84,Cheque,USD,Rejected,2025-05-19,INV00094568,EMP00103,USR0130
TX0094569,2025-06-04,A076,Finance,V0355,Invoice,1343.01,Cheque,GBP,Approved,2025-06-05,INV00094569,EMP00412,USR0172
TX0094570,2025-09-25,A052,Operations,V0071,Payment,15288.46,Cheque,EUR,Rejected,2025-09-27,INV00094570,EMP00438,USR0122
TX0094571,2025-08-25,A045,HR,V0145,Payment,842.9,Direct Debit,GBP,Approved,2025-08-25,INV00094571,EMP00091,USR0038
TX0094572,2025-05-19,A030,Sales,V0307,Payment,1737.95,Bank Transfer,GBP,Rejected,2025-05-19,INV00094572,EMP00305,USR0148
TX0094573,2025-06-06,A077,Procurement,V0393,Journal Entry,1189.43,Bank Transfer,EUR,Approved,2025-06-06,INV00094573,EMP00085,USR0080
TX0094574,2026-03-13,A068,Procurement,V0466,Invoice,1105.92,Bank Transfer,GBP,Approved,2026-03-19,INV00094574,EMP00052,USR0193
TX0094575,2025-05-16,A015,HR,V0091,Invoice,914.7,Card,EUR,Rejected,2025-05-20,INV00094575,EMP00117,USR0032
TX0094576,2025-06-09,A032,Procurement,V0051,Expense,1559.12,Direct Debit,GBP,Approved,2025-06-13,INV00094576,EMP00228,USR0192
TX0094577,2026-03-13,A001,HR,V0389,Payment,1030.98,Direct Debit,GBP,Approved,2026-03-17,INV00094577,EMP00250,USR0028
TX0094578,2025-07-18,A057,IT,V0174,Expense,1493.04,Direct Debit,GBP,Pending,2025-07-21,INV00094578,EMP00017,USR0097
TX0094579,2026-03-27,A054,IT,V0155,Invoice,5077.45,Card,USD,Approved,2026-03-27,INV00094579,EMP00391,USR0164
TX0094580,2025-10-26,A022,Marketing,V0071,Credit Note,67.07,Direct Debit,EUR,Approved,2025-10-29,INV00094580,EMP00040,USR0086
TX0094581,2026-01-28,A031,IT,V0440,Payment,1007.56,Bank Transfer,GBP,Pending,2026-02-03,INV00094581,EMP00037,USR0042
TX0094582,2025-10-24,A008,Procurement,V0068,Payment,288.75,Bank Transfer,USD,Approved,2025-10-29,INV00094582,EMP00341,USR0066
TX0094583,2025-06-22,A077,Procurement,V0152,Credit Note,12126.07,Cheque,GBP,Rejected,2025-06-29,INV00094583,EMP00012,USR0029
TX0094584,2026-01-11,A063,Operations,V0402,Payment,321.17,Card,EUR,Approved,2026-01-14,INV00094584,EMP00414,USR0071
TX0094585,2026-03-26,A015,Operations,V0485,Invoice,1444.23,Cheque,EUR,Rejected,2026-04-02,INV00094585,EMP00420,USR0120
TX0094586,2025-08-01,A077,IT,V0315,Invoice,900.15,Card,EUR,Pending,2025-08-08,INV00094586,EMP00327,USR0026
TX0094587,2025-11-24,A047,Sales,V0148,Invoice,774.48,Card,USD,Approved,2025-11-25,INV00094587,EMP00190,USR0088
TX0094588,2026-03-12,A056,Sales,V0354,Credit Note,264.9,Cheque,USD,Approved,2026-03-19,INV00094588,EMP00451,USR0131
TX0094589,2026-03-23,A064,Finance,V0060,Invoice,2590.65,Bank Transfer,GBP,Approved,2026-03-24,INV00094589,EMP00009,USR0134
TX0094590,2025-05-31,A024,Operations,V0059,Invoice,402.97,Bank Transfer,GBP,Pending,2025-06-06,INV00094590,EMP00124,USR0190
TX0094591,2025-09-10,A015,Marketing,V0052,Journal Entry,1032.14,Card,GBP,Approved,2025-09-17,INV00094591,EMP00301,USR0138
TX0094592,2025-11-20,A031,HR,V0224,Credit Note,1641.32,Card,USD,Pending,2025-11-24,INV00094592,EMP00044,USR0034
TX0094593,2025-06-05,A064,HR,V0016,Expense,1043.61,Card,USD,Approved,2025-06-07,INV00094593,EMP00308,USR0091
TX0094594,2025-04-13,A040,Procurement,V0404,Invoice,790.72,Cheque,GBP,Approved,2025-04-20,INV00094594,EMP00171,USR0167
TX0094595,2025-05-30,A039,IT,V0035,Payment,3769.41,Direct Debit,GBP,Approved,2025-06-04,INV00094595,EMP00393,USR0198
TX0094596,2025-07-16,A056,Marketing,V0069,Journal Entry,1298.88,Direct Debit,GBP,Pending,2025-07-16,INV00094596,EMP00265,USR0114
TX0094597,2026-03-29,A009,Operations,V0147,Expense,11127.08,Bank Transfer,GBP,Approved,2026-03-30,INV00094597,EMP00462,USR0038
TX0094598,2025-12-21,A002,Operations,V0416,Payment,1794.78,Direct Debit,USD,Approved,2025-12-24,INV00094598,EMP00029,USR0005
TX0094599,2025-07-17,A047,IT,V0235,Journal Entry,528.12,Direct Debit,EUR,Pending,2025-07-23,INV00094599,EMP00232,USR0108
TX0094600,2026-02-15,A074,Finance,V0376,Payment,1249.18,Cheque,GBP,Approved,2026-02-21,INV00094600,EMP00298,USR0078
TX0094601,2025-09-24,A060,IT,V0160,Journal Entry,33321.24,Bank Transfer,EUR,Pending,2025-09-24,INV00094601,EMP00037,USR0092
TX0094602,2026-02-19,A014,HR,V0115,Invoice,1670.59,Card,EUR,Approved,2026-02-23,INV00094602,EMP00017,USR0028
TX0094603,2025-12-24,A064,Sales,V0450,Credit Note,7307.17,Cheque,GBP,Approved,2025-12-25,INV00094603,EMP00262,USR0149
TX0094604,2025-11-21,A047,Marketing,V0180,Journal Entry,397.52,Bank Transfer,GBP,Pending,2025-11-28,INV00094604,EMP00023,USR0059
TX0094605,2026-02-11,A002,Marketing,V0120,Invoice,2225.75,Card,USD,Approved,2026-02-15,INV00094605,EMP00422,USR0043
TX0094606,2025-07-21,A049,Sales,V0238,Journal Entry,606.2,Direct Debit,GBP,Rejected,2025-07-26,INV00094606,EMP00370,USR0089
TX0094607,2026-01-20,A011,Finance,V0333,Invoice,95.56,Card,GBP,Rejected,2026-01-22,INV00094607,EMP00413,USR0191
TX0094608,2025-11-01,A022,Procurement,V0036,Expense,1185.05,Card,USD,Approved,2025-11-08,INV00094608,EMP00341,USR0127
TX0094609,2026-01-03,A009,Operations,V0399,Invoice,2705.74,Direct Debit,GBP,Approved,2026-01-10,INV00094609,EMP00500,USR0070
TX0094610,2025-06-29,A049,Operations,V0351,Credit Note,909.72,Card,USD,Pending,2025-06-29,INV00094610,EMP00041,USR0150
TX0094611,2026-03-05,A045,Operations,V0453,Invoice,5352.52,Bank Transfer,GBP,Pending,2026-03-06,INV00094611,EMP00275,USR0155
TX0094612,2026-02-07,A042,IT,V0468,Invoice,2126.21,Direct Debit,GBP,Approved,2026-02-08,INV00094612,EMP00050,USR0147
TX0094613,2025-10-24,A044,Marketing,V0272,Journal Entry,1858.57,Card,GBP,Approved,2025-10-28,INV00094613,EMP00089,USR0075
TX0094614,2025-09-12,A064,Finance,V0366,Journal Entry,3925.93,Direct Debit,EUR,Rejected,2025-09-16,INV00094614,EMP00497,USR0088
TX0094615,2025-05-11,A062,Finance,V0221,Expense,89.91,Cheque,GBP,Approved,2025-05-15,INV00094615,EMP00185,USR0122
TX0094616,2025-10-30,A070,Finance,V0159,Journal Entry,3742.1,Bank Transfer,EUR,Pending,2025-11-01,INV00094616,EMP00481,USR0186
TX0094617,2025-07-24,A077,Finance,V0228,Invoice,786.48,Cheque,USD,Approved,2025-07-27,INV00094617,EMP00252,USR0152
TX0094618,2025-08-13,A035,Finance,V0500,Invoice,1635.34,Cheque,GBP,Approved,2025-08-13,INV00094618,EMP00330,USR0013
TX0094619,2026-03-11,A051,Sales,V0464,Expense,488.96,Direct Debit,USD,Approved,2026-03-13,INV00094619,EMP00120,USR0110
TX0094620,2025-05-03,A005,Marketing,V0260,Expense,3563.47,Cheque,GBP,Approved,2025-05-09,INV00094620,EMP00254,USR0003
TX0094621,2025-04-03,A056,Marketing,V0320,Payment,5004.78,Cheque,USD,Rejected,2025-04-05,INV00094621,EMP00500,USR0110
TX0094622,2025-05-09,A038,Operations,V0283,Payment,2495.96,Cheque,USD,Approved,2025-05-15,INV00094622,EMP00154,USR0034
TX0094623,2026-03-18,A036,Marketing,V0467,Expense,833.77,Card,USD,Rejected,2026-03-25,INV00094623,EMP00293,USR0142
TX0094624,2025-11-19,A008,Marketing,V0392,Payment,5111.95,Direct Debit,USD,Rejected,2025-11-19,INV00094624,EMP00376,USR0068
TX0094625,2025-09-15,A018,Finance,V0069,Invoice,5045.9,Bank Transfer,EUR,Approved,2025-09-20,INV00094625,EMP00206,USR0199
TX0094626,2026-01-04,A074,Sales,V0137,Invoice,1433.74,Cheque,USD,Approved,2026-01-10,INV00094626,EMP00431,USR0172
TX0094627,2025-11-10,A050,Operations,V0012,Invoice,928.73,Direct Debit,GBP,Approved,2025-11-13,INV00094627,EMP00033,USR0166
TX0094628,2026-01-27,A060,Operations,V0356,Invoice,1042.28,Cheque,EUR,Approved,2026-01-30,INV00094628,EMP00229,USR0199
TX0094629,2025-04-06,A066,IT,V0140,Invoice,959.31,Cheque,GBP,Pending,2025-04-12,INV00094629,EMP00185,USR0050
TX0094630,2026-02-21,A025,Finance,V0220,Expense,299.72,Card,USD,Rejected,2026-02-21,INV00094630,EMP00036,USR0182
TX0094631,2026-02-06,A065,Finance,V0402,Invoice,3229.41,Direct Debit,GBP,Approved,2026-02-07,INV00094631,EMP00292,USR0098
TX0094632,2026-01-02,A050,Procurement,V0389,Invoice,741.95,Bank Transfer,GBP,Approved,2026-01-02,INV00094632,EMP00289,USR0168
TX0094633,2025-07-06,A071,Operations,V0099,Invoice,1820.76,Card,EUR,Approved,2025-07-11,INV00094633,EMP00101,USR0183
TX0094634,2025-06-19,A059,Sales,V0342,Payment,2492.35,Bank Transfer,EUR,Rejected,2025-06-21,INV00094634,EMP00250,USR0171
TX0094635,2026-01-07,A042,HR,V0206,Journal Entry,1231.31,Cheque,GBP,Pending,2026-01-11,INV00094635,EMP00114,USR0094
TX0094636,2025-12-11,A074,Finance,V0117,Invoice,1353.78,Direct Debit,GBP,Approved,2025-12-17,INV00094636,EMP00388,USR0124
TX0094637,2025-08-31,A035,Finance,V0355,Expense,343.88,Direct Debit,USD,Approved,2025-09-02,INV00094637,EMP00431,USR0063
TX0094638,2026-03-01,A074,IT,V0387,Invoice,130.11,Card,USD,Approved,2026-03-08,INV00094638,EMP00305,USR0146
TX0094639,2025-10-31,A061,IT,V0419,Invoice,4094.09,Direct Debit,GBP,Rejected,2025-10-31,INV00094639,EMP00090,USR0131
TX0094640,2025-07-16,A016,Operations,V0261,Invoice,162.9,Cheque,GBP,Approved,2025-07-21,INV00094640,EMP00270,USR0140
TX0094641,2025-07-10,A057,Procurement,V0482,Journal Entry,323.04,Card,GBP,Approved,2025-07-13,INV00094641,EMP00121,USR0018
TX0094642,2025-07-22,A053,IT,V0473,Invoice,953.98,Direct Debit,GBP,Approved,2025-07-22,INV00094642,EMP00418,USR0001
