Transaction_ID,Transaction_Date,Account_ID,Department,Vendor_ID,Transaction_Type,Amount,Payment_Method,Currency,Status,Posting_Date,Invoice_Number,Approver_ID,Created_By,Missing_Vendor_Flag,Missing_Approver_Flag,Missing_Account_Flag,Invalid_Amount_Flag,Invalid_Posting_Date_Flag,Duplicate_Invoice_Flag,Period_End_Flag,Required_Approval,Approval_Exception_Flag,Anomaly_Flag,Exception_Count,Exception_Flag,Risk_Level
TX0067910,2025-05-20,A027,HR,V0183,Expense,221579.86,Direct Debit,EUR,Pending,2025-05-20,INV00067910,EMP00271,USR0072,0,0,0,0,0,0,0,Finance Director,0,1,1,1,High
TX0067912,2025-06-28,A026,Operations,V0100,Payment,4636.77,Cheque,EUR,Approved,2025-07-01,INV00067912,EMP00199,USR0048,0,0,0,0,0,0,1,Senior Manager,0,0,1,1,Low
TX0067914,2025-10-26,A035,Operations,V0259,Invoice,14544.17,Bank Transfer,GBP,Pending,2025-10-27,INV00067914,,USR0009,0,1,0,0,0,0,0,Finance Director,1,1,3,1,High
TX0067925,2025-07-18,A028,IT,V0299,Payment,808.71,Cheque,GBP,Approved,2025-07-22,INV00067925,EMP00089,USR0019,0,0,0,0,0,1,0,Department Manager,0,0,1,1,Low
TX0067928,2025-11-18,A009,IT,V0136,Journal Entry,19787.57,Bank Transfer,GBP,Approved,2025-11-19,INV00067928,EMP00298,USR0093,0,0,0,0,0,0,0,Finance Director,0,1,1,1,Medium
TX0067946,2025-05-27,A010,IT,V0262,Expense,142.51,Cheque,GBP,Rejected,2025-05-31,INV00067946,EMP00006,USR0149,0,0,0,0,0,0,1,Department Manager,0,0,1,1,Low
TX0067948,2025-05-31,A048,Operations,V0029,Expense,1263.07,Direct Debit,GBP,Approved,2025-06-07,INV00067948,EMP00454,USR0016,0,0,0,0,0,0,1,Senior Manager,0,0,1,1,Low
TX0067949,2025-04-25,A076,Procurement,,Credit Note,194.0,Direct Debit,EUR,Approved,2025-04-30,INV00067949,EMP00421,USR0155,1,0,0,0,0,0,0,Department Manager,0,0,1,1,Low
TX0067950,2025-06-17,A032,Sales,V0399,Payment,14284.76,Bank Transfer,GBP,Approved,2025-06-22,INV00067950,EMP00336,USR0109,0,0,0,0,0,0,0,Finance Director,0,1,1,1,Medium
TX0067951,2025-04-27,A059,Finance,V0206,Payment,388.77,Card,GBP,Approved,2025-04-27,INV00067951,EMP00074,USR0133,0,0,0,0,0,0,1,Department Manager,0,0,1,1,Low
TX0067953,2025-04-28,A013,HR,V0424,Expense,289.08,Cheque,GBP,Pending,2025-05-01,INV00067953,EMP00330,USR0127,0,0,0,0,0,0,1,Department Manager,0,0,1,1,Low
TX0067958,2026-02-28,A070,Sales,V0370,Payment,1466.83,Card,GBP,Approved,2026-03-02,INV00067958,EMP00137,USR0121,0,0,0,0,0,0,1,Senior Manager,0,0,1,1,Low
TX0067960,2026-01-30,A053,Operations,V0172,Invoice,820.32,Bank Transfer,USD,Pending,2026-02-01,INV00067960,EMP00276,USR0133,0,0,0,0,0,0,1,Department Manager,0,0,1,1,Low
TX0067961,2026-03-30,A032,IT,V0206,Credit Note,1544.92,Bank Transfer,GBP,Approved,2026-04-02,INV00067961,EMP00231,USR0020,0,0,0,0,0,0,1,Senior Manager,0,0,1,1,Low
TX0067964,2025-12-23,A005,Operations,V0455,Expense,13395.53,Bank Transfer,GBP,Rejected,2025-12-27,INV00067964,EMP00070,USR0092,0,0,0,0,0,0,0,Finance Director,0,1,1,1,Medium
TX0067966,2025-11-21,A061,Sales,V0470,Expense,6168.17,Cheque,GBP,Approved,2025-11-21,INV00067966,EMP00094,USR0173,0,0,0,0,0,0,0,Senior Manager,0,1,1,1,Low
TX0067973,2025-04-20,A076,Finance,,Invoice,386.62,Bank Transfer,GBP,Rejected,2025-04-23,INV00067973,EMP00072,USR0131,1,0,0,0,0,0,0,Department Manager,0,0,1,1,Low
TX0067974,2025-11-16,,Finance,V0466,Expense,1285.05,Direct Debit,USD,Approved,2025-11-20,INV00067974,EMP00007,USR0102,0,0,1,0,0,0,0,Senior Manager,0,0,1,1,Low
TX0067976,2026-01-30,A020,IT,V0257,Invoice,4261.55,Cheque,GBP,Rejected,2026-02-01,INV00067976,EMP00486,USR0119,0,0,0,0,0,0,1,Senior Manager,0,0,1,1,Low
TX0067982,2025-04-11,A048,Operations,V0319,Expense,7194.64,Card,GBP,Pending,2025-04-18,INV00067982,EMP00315,USR0085,0,0,0,0,0,0,0,Senior Manager,0,1,1,1,Low
TX0067984,2025-08-30,A016,Marketing,V0342,Journal Entry,2587.51,Bank Transfer,EUR,Rejected,2025-09-02,INV00067984,EMP00344,USR0075,0,0,0,0,0,0,1,Senior Manager,0,0,1,1,Low
TX0067993,2025-10-21,A012,Sales,V0230,Payment,5963.2,Card,EUR,Approved,2025-10-22,INV00067993,EMP00171,USR0021,0,0,0,0,0,0,0,Senior Manager,0,1,1,1,Low
TX0067998,2026-03-28,A080,IT,V0166,Invoice,2131.13,Bank Transfer,GBP,Rejected,2026-03-29,INV00067998,,USR0091,0,1,0,0,0,0,1,Senior Manager,1,0,3,1,High
TX0067999,2026-03-29,A013,IT,V0179,Expense,1083.17,Bank Transfer,GBP,Approved,2025-12-18,INV00067999,EMP00060,USR0026,0,0,0,0,1,0,1,Senior Manager,0,0,2,1,Medium
TX0068001,2025-09-29,A022,Finance,V0481,Invoice,3492.05,Direct Debit,GBP,Approved,2025-10-03,INV00068001,EMP00057,USR0176,0,0,0,0,0,0,1,Senior Manager,0,0,1,1,Low
TX0068003,2025-09-27,A038,IT,V0041,Invoice,902.15,Cheque,USD,Approved,2025-09-29,INV00068003,EMP00378,USR0154,0,0,0,0,0,0,1,Department Manager,0,0,1,1,Low
TX0068005,2025-08-29,A056,IT,V0017,Payment,7459.4,Direct Debit,GBP,Approved,2025-08-31,INV00068005,EMP00365,USR0005,0,0,0,0,0,0,1,Senior Manager,0,1,2,1,Medium
TX0068006,2025-07-19,A078,Sales,V0190,Journal Entry,6816.39,Direct Debit,USD,Pending,2025-07-21,INV00068006,EMP00017,USR0199,0,0,0,0,0,0,0,Senior Manager,0,1,1,1,Low
TX0068008,2026-01-27,A013,HR,V0317,Invoice,330.57,Cheque,EUR,Pending,2026-01-31,INV00068008,EMP00127,USR0086,0,0,0,0,0,0,1,Department Manager,0,0,1,1,Low
TX0068010,2026-03-30,A080,Sales,V0008,Invoice,3384.03,Cheque,GBP,Rejected,2025-07-16,INV00068010,EMP00287,USR0094,0,0,0,0,1,0,1,Senior Manager,0,0,2,1,Medium
TX0068013,2025-12-29,A049,Operations,V0030,Invoice,1722.47,Direct Debit,GBP,Approved,2026-01-04,INV00068013,EMP00448,USR0030,0,0,0,0,0,0,1,Senior Manager,0,0,1,1,Low
TX0068015,2025-10-24,A018,Sales,V0153,Invoice,6314.54,Direct Debit,GBP,Approved,2025-10-31,INV00051277,EMP00038,USR0125,0,0,0,0,0,1,0,Senior Manager,0,1,2,1,Medium
TX0068021,2025-06-14,A003,Procurement,V0177,Expense,2114.68,Direct Debit,GBP,Rejected,2025-06-14,INV00068021,,USR0161,0,1,0,0,0,0,0,Senior Manager,1,0,2,1,Medium
TX0068030,2025-06-07,A055,HR,V0088,Journal Entry,6893.76,Cheque,GBP,Approved,2025-06-08,INV00068030,EMP00461,USR0040,0,0,0,0,0,0,0,Senior Manager,0,1,1,1,Low
TX0068031,2025-12-06,A054,IT,V0081,Invoice,33371.09,Card,GBP,Pending,2025-12-10,INV00068031,EMP00432,USR0012,0,0,0,0,0,0,0,Finance Director,0,1,1,1,Medium
TX0068032,2025-06-30,A008,Sales,V0017,Expense,984.7,Card,GBP,Approved,2025-07-07,INV00068032,EMP00457,USR0074,0,0,0,0,0,0,1,Department Manager,0,0,1,1,Low
TX0068033,2025-12-27,A007,Sales,V0197,Journal Entry,110.51,Bank Transfer,EUR,Approved,2025-12-29,INV00068033,EMP00071,USR0144,0,0,0,0,0,0,1,Department Manager,0,0,1,1,Low
TX0068040,2025-08-14,A043,HR,V0031,Invoice,1179.99,Card,USD,Pending,2025-08-15,INV00068040,,USR0115,0,1,0,0,0,0,0,Senior Manager,1,0,2,1,Medium
TX0068041,2026-03-28,A041,Sales,V0215,Expense,772.55,Cheque,EUR,Rejected,2026-03-06,INV00068041,EMP00111,USR0070,0,0,0,0,1,0,1,Department Manager,0,0,2,1,Medium
TX0068043,2025-05-02,A071,Operations,V0262,Invoice,6529.48,Direct Debit,GBP,Approved,2025-05-05,INV00068043,EMP00408,USR0097,0,0,0,0,0,0,0,Senior Manager,0,1,1,1,Low
TX0068054,2025-10-27,A051,Sales,V0170,Invoice,333.47,Cheque,EUR,Pending,2025-10-28,INV00068054,EMP00103,USR0119,0,0,0,0,0,0,1,Department Manager,0,0,1,1,Low
TX0068061,2025-11-23,A026,IT,V0457,Expense,12944.05,Direct Debit,EUR,Rejected,2025-11-26,INV00068061,EMP00092,USR0040,0,0,0,0,0,0,0,Finance Director,0,1,1,1,Medium
TX0068063,2025-08-09,A010,Finance,V0134,Invoice,6416.25,Direct Debit,GBP,Approved,2025-08-11,INV00068063,EMP00087,USR0119,0,0,0,0,0,0,0,Senior Manager,0,1,1,1,Low
TX0068065,2026-03-28,A077,Operations,V0312,Credit Note,7748.85,Direct Debit,GBP,Pending,2026-04-02,INV00068065,EMP00377,USR0026,0,0,0,0,0,0,1,Senior Manager,0,1,2,1,Medium
TX0068066,2025-09-29,A048,IT,V0427,Invoice,4391.28,Bank Transfer,EUR,Approved,2025-10-01,INV00068066,EMP00154,USR0110,0,0,0,0,0,0,1,Senior Manager,0,0,1,1,Low
TX0068067,2025-04-28,A027,HR,V0334,Expense,537.43,Card,USD,Approved,2025-05-04,INV00068067,EMP00090,USR0085,0,0,0,0,0,0,1,Department Manager,0,0,1,1,Low
TX0068071,2025-07-18,A064,Finance,V0490,Expense,2353.1,Cheque,GBP,Pending,2025-07-21,INV00039591,EMP00421,USR0111,0,0,0,0,0,1,0,Senior Manager,0,0,1,1,Low
TX0068073,2025-07-05,A065,Sales,V0099,Credit Note,6066.4,Card,USD,Approved,2025-07-09,INV00068073,EMP00074,USR0005,0,0,0,0,0,0,0,Senior Manager,0,1,1,1,Low
TX0068074,2025-08-24,A002,Procurement,,Expense,479.39,Direct Debit,EUR,Approved,2025-08-26,INV00068074,EMP00073,USR0007,1,0,0,0,0,0,0,Department Manager,0,0,1,1,Low
TX0068075,2025-09-28,A040,Marketing,V0005,Invoice,5107.71,Cheque,GBP,Pending,2025-10-03,INV00068075,EMP00015,USR0058,0,0,0,0,0,0,1,Senior Manager,0,0,1,1,Low
TX0068076,2025-10-27,A012,Sales,V0117,Credit Note,2861.85,Bank Transfer,GBP,Approved,2025-10-31,INV00068076,EMP00030,USR0123,0,0,0,0,0,0,1,Senior Manager,0,0,1,1,Low
TX0068084,2025-11-22,A038,IT,V0026,Payment,7428.99,Direct Debit,GBP,Pending,2025-11-25,INV00068084,EMP00309,USR0054,0,0,0,0,0,0,0,Senior Manager,0,1,1,1,Low
TX0068085,2025-07-30,A080,Procurement,V0037,Journal Entry,670.14,Direct Debit,EUR,Pending,2025-08-02,INV00068085,EMP00055,USR0057,0,0,0,0,0,0,1,Department Manager,0,0,1,1,Low
TX0068090,2026-03-30,A039,Finance,V0480,Invoice,114.72,Card,GBP,Approved,2026-03-30,INV00068090,EMP00132,USR0198,0,0,0,0,0,0,1,Department Manager,0,0,1,1,Low
TX0068097,2025-08-31,A038,Procurement,V0144,Journal Entry,1020.16,Direct Debit,GBP,Rejected,2025-08-31,INV00068097,EMP00130,USR0083,0,0,0,0,0,0,1,Senior Manager,0,0,1,1,Low
TX0068100,2026-03-29,A063,Procurement,V0161,Invoice,501.44,Bank Transfer,GBP,Approved,2025-09-01,INV00068100,EMP00208,USR0012,0,0,0,0,1,0,1,Department Manager,0,0,2,1,Medium
TX0068104,2025-10-04,A053,IT,V0500,Invoice,6074.75,Direct Debit,USD,Approved,2025-10-05,INV00068104,EMP00359,USR0067,0,0,0,0,0,0,0,Senior Manager,0,1,1,1,Low
TX0068106,2025-12-28,A078,IT,V0424,Invoice,2839.63,Direct Debit,EUR,Approved,2026-01-01,INV00068106,EMP00160,USR0034,0,0,0,0,0,0,1,Senior Manager,0,0,1,1,Low
TX0068108,2026-03-28,A014,Finance,V0158,Invoice,2250.6,Cheque,GBP,Approved,2026-03-31,INV00068108,EMP00028,USR0053,0,0,0,0,0,0,1,Senior Manager,0,0,1,1,Low
TX0068112,2025-12-06,A030,IT,V0258,Invoice,6542.9,Direct Debit,GBP,Pending,2025-12-06,INV00068112,EMP00307,USR0052,0,0,0,0,0,0,0,Senior Manager,0,1,1,1,Low
TX0068116,2025-09-29,A019,Operations,V0296,Payment,367.58,Cheque,USD,Rejected,2025-09-30,INV00068116,EMP00081,USR0185,0,0,0,0,0,0,1,Department Manager,0,0,1,1,Low
TX0068120,2026-02-01,A025,Sales,V0350,Credit Note,13078.6,Bank Transfer,GBP,Approved,2026-02-06,INV00068120,EMP00341,USR0004,0,0,0,0,0,0,0,Finance Director,0,1,1,1,Medium
TX0068121,2026-03-30,A033,IT,V0312,Invoice,12342.41,Cheque,USD,Approved,2026-04-02,INV00068121,EMP00056,USR0200,0,0,0,0,0,0,1,Finance Director,0,1,2,1,Medium
TX0068123,2026-01-10,A031,IT,V0405,Payment,7812.72,Direct Debit,USD,Pending,2026-01-10,INV00068123,EMP00477,USR0041,0,0,0,0,0,0,0,Senior Manager,0,1,1,1,Low
TX0068126,2026-01-04,A064,HR,V0242,Journal Entry,443.4,Card,USD,Approved,2026-01-10,INV00036734,EMP00382,USR0025,0,0,0,0,0,1,0,Department Manager,0,0,1,1,Low
TX0068127,2025-12-28,A031,Procurement,V0101,Invoice,454.47,Card,GBP,Approved,2025-12-28,INV00068127,EMP00178,USR0063,0,0,0,0,0,0,1,Department Manager,0,0,1,1,Low
TX0068129,2025-05-30,A040,Operations,V0036,Payment,254.42,Card,GBP,Approved,2025-06-01,INV00068129,EMP00285,USR0096,0,0,0,0,0,0,1,Department Manager,0,0,1,1,Low
TX0068131,2025-07-18,A025,Sales,V0063,Payment,1468.73,Direct Debit,GBP,Approved,2025-07-25,INV00000929,EMP00242,USR0161,0,0,0,0,0,1,0,Senior Manager,0,0,1,1,Low
TX0068139,2025-06-28,A026,Marketing,V0026,Payment,390.3,Direct Debit,USD,Rejected,2025-07-03,INV00068139,EMP00411,USR0144,0,0,0,0,0,0,1,Department Manager,0,0,1,1,Low
TX0068145,2025-07-19,A066,Operations,V0296,Journal Entry,2162.51,Bank Transfer,GBP,Approved,2025-07-23,INV00014779,EMP00328,USR0171,0,0,0,0,0,1,0,Senior Manager,0,0,1,1,Low
TX0068147,2026-01-19,A037,IT,V0302,Invoice,10626.92,Cheque,GBP,Rejected,2026-01-22,INV00068147,EMP00207,USR0066,0,0,0,0,0,0,0,Finance Director,0,1,1,1,Medium
TX0068154,2025-04-28,A046,Sales,V0018,Invoice,3506.04,Card,USD,Approved,2025-05-01,INV00068154,EMP00194,USR0138,0,0,0,0,0,0,1,Senior Manager,0,0,1,1,Low
TX0068169,2026-03-31,A073,Sales,V0442,Invoice,827.58,Direct Debit,GBP,Rejected,2026-04-02,INV00068169,EMP00304,USR0020,0,0,0,0,0,0,1,Department Manager,0,0,1,1,Low
TX0068172,2025-08-27,A044,Procurement,V0498,Payment,3230.92,Cheque,GBP,Approved,2025-09-02,INV00068172,EMP00457,USR0154,0,0,0,0,0,0,1,Senior Manager,0,0,1,1,Low
TX0068174,2026-01-29,A063,Operations,V0472,Invoice,6173.2,Card,EUR,Approved,2026-02-04,INV00068174,EMP00440,USR0123,0,0,0,0,0,0,1,Senior Manager,0,1,2,1,Medium
TX0068176,2025-04-28,A031,Procurement,V0383,Invoice,1561.61,Card,GBP,Pending,2025-05-04,INV00068176,EMP00313,USR0143,0,0,0,0,0,0,1,Senior Manager,0,0,1,1,Low
TX0068186,2026-03-12,A004,Sales,V0356,Invoice,7940.63,Cheque,GBP,Approved,2026-03-17,INV00068186,EMP00189,USR0136,0,0,0,0,0,0,0,Senior Manager,0,1,1,1,Low
TX0068192,2025-04-01,A061,Finance,V0230,Expense,6638.04,Cheque,GBP,Pending,2025-04-05,INV00068192,EMP00133,USR0014,0,0,0,0,0,0,0,Senior Manager,0,1,1,1,Low
TX0068193,2025-09-06,A069,Marketing,V0467,Invoice,17592.79,Cheque,EUR,Pending,2025-09-08,INV00068193,EMP00178,USR0147,0,0,0,0,0,0,0,Finance Director,0,1,1,1,Medium
TX0068201,2025-04-30,A054,Sales,V0491,Invoice,3718.21,Cheque,GBP,Approved,2025-05-02,INV00068201,EMP00368,USR0062,0,0,0,0,0,0,1,Senior Manager,0,0,1,1,Low
TX0068204,2025-07-31,A016,Finance,V0033,Invoice,4231.28,Bank Transfer,GBP,Rejected,2025-08-02,INV00068204,EMP00223,USR0107,0,0,0,0,0,0,1,Senior Manager,0,0,1,1,Low
TX0068209,2025-11-27,A024,Operations,V0255,Journal Entry,8702.76,Card,GBP,Approved,2025-11-29,INV00068209,EMP00351,USR0036,0,0,0,0,0,0,1,Senior Manager,0,1,2,1,Medium
TX0068211,2025-08-02,A038,IT,V0414,Journal Entry,8596.47,Cheque,GBP,Pending,2025-08-07,INV00068211,EMP00151,USR0131,0,0,0,0,0,0,0,Senior Manager,0,1,1,1,Low
TX0068212,2025-06-27,A035,Finance,V0183,Payment,2303.97,Direct Debit,GBP,Approved,2025-06-29,INV00068212,EMP00472,USR0184,0,0,0,0,0,0,1,Senior Manager,0,0,1,1,Low
TX0068213,2026-02-04,A021,Procurement,V0449,Invoice,18410.08,Bank Transfer,GBP,Approved,2026-02-10,INV00068213,EMP00160,USR0042,0,0,0,0,0,0,0,Finance Director,0,1,1,1,Medium
TX0068214,2025-11-30,A017,IT,V0461,Credit Note,1338.57,Bank Transfer,GBP,Approved,2025-12-03,INV00068214,EMP00435,USR0097,0,0,0,0,0,0,1,Senior Manager,0,0,1,1,Low
TX0068219,2025-04-13,A028,Procurement,V0094,Invoice,6402.44,Card,GBP,Approved,2025-04-17,INV00068219,EMP00362,USR0101,0,0,0,0,0,0,0,Senior Manager,0,1,1,1,Low
TX0068226,2025-07-29,A038,IT,V0203,Journal Entry,2034.33,Card,GBP,Approved,2025-07-31,INV00068226,EMP00239,USR0018,0,0,0,0,0,0,1,Senior Manager,0,0,1,1,Low
TX0068227,2025-06-06,A058,Procurement,V0124,Payment,16145.56,Bank Transfer,GBP,Approved,2025-06-10,INV00068227,EMP00201,USR0141,0,0,0,0,0,0,0,Finance Director,0,1,1,1,Medium
TX0068239,2025-05-29,A025,Operations,V0216,Journal Entry,12100.07,Bank Transfer,GBP,Approved,2025-06-01,INV00068239,EMP00066,USR0142,0,0,0,0,0,0,1,Finance Director,0,1,2,1,Medium
TX0068240,2026-03-28,A016,Finance,V0098,Invoice,629.2,Cheque,EUR,Rejected,2026-01-22,INV00068240,EMP00052,USR0062,0,0,0,0,1,0,1,Department Manager,0,0,2,1,Medium
TX0068244,2025-12-27,A001,Operations,V0106,Payment,2741.07,Bank Transfer,GBP,Pending,2026-01-03,INV00068244,EMP00464,USR0199,0,0,0,0,0,0,1,Senior Manager,0,0,1,1,Low
TX0068245,2026-03-30,A045,HR,V0290,Payment,9838.51,Direct Debit,GBP,Pending,2026-03-31,INV00068245,EMP00134,USR0094,0,0,0,0,0,0,1,Senior Manager,0,1,2,1,Medium
TX0068247,2025-08-30,A027,Operations,V0157,Invoice,7582.16,Card,GBP,Approved,2025-09-03,INV00068247,EMP00131,USR0034,0,0,0,0,0,0,1,Senior Manager,0,1,2,1,Medium
TX0068250,2025-10-28,A078,Finance,V0473,Payment,328.4,Card,USD,Approved,2025-10-30,INV00068250,EMP00335,USR0075,0,0,0,0,0,0,1,Department Manager,0,0,1,1,Low
TX0068254,2025-08-29,A035,Finance,V0432,Credit Note,2073.5,Cheque,GBP,Pending,2025-09-02,INV00068254,EMP00318,USR0154,0,0,0,0,0,0,1,Senior Manager,0,0,1,1,Low
TX0068257,2025-12-06,A009,HR,V0137,Credit Note,7536.96,Cheque,GBP,Approved,2025-12-09,INV00068257,EMP00464,USR0154,0,0,0,0,0,0,0,Senior Manager,0,1,1,1,Low
TX0068259,2025-07-27,A068,Finance,V0311,Journal Entry,546.69,Card,GBP,Pending,2025-07-29,INV00068259,EMP00071,USR0004,0,0,0,0,0,0,1,Department Manager,0,0,1,1,Low
TX0068260,2025-08-12,A034,IT,V0058,Payment,9620.81,Direct Debit,EUR,Pending,2025-08-19,INV00068260,EMP00476,USR0081,0,0,0,0,0,0,0,Senior Manager,0,1,1,1,Low
TX0068266,2025-04-10,A060,Procurement,V0309,Invoice,27323.4,Cheque,GBP,Approved,2025-04-13,INV00068266,EMP00437,USR0022,0,0,0,0,0,0,0,Finance Director,0,1,1,1,Medium
TX0068270,2026-01-31,A044,Operations,V0318,Expense,119.45,Bank Transfer,GBP,Approved,2026-01-31,INV00068270,EMP00176,USR0086,0,0,0,0,0,0,1,Department Manager,0,0,1,1,Low
TX0068272,2025-08-29,A074,Finance,V0285,Credit Note,968.25,Direct Debit,GBP,Rejected,2025-09-05,INV00068272,EMP00133,USR0092,0,0,0,0,0,0,1,Department Manager,0,0,1,1,Low
TX0068274,2025-10-24,A061,Finance,V0243,Invoice,30822.75,Cheque,EUR,Pending,2025-10-24,INV00068274,EMP00156,USR0025,0,0,0,0,0,0,0,Finance Director,0,1,1,1,Medium
TX0068276,2026-02-28,A015,IT,V0293,Expense,6487.28,Card,GBP,Rejected,2026-03-06,INV00068276,EMP00158,USR0129,0,0,0,0,0,0,1,Senior Manager,0,1,2,1,Medium
TX0068278,2025-10-31,A042,HR,V0394,Journal Entry,1776.54,Cheque,GBP,Approved,2025-11-02,INV00068278,EMP00297,USR0035,0,0,0,0,0,0,1,Senior Manager,0,0,1,1,Low
TX0068281,2025-10-20,A035,Marketing,V0176,Payment,5927.21,Direct Debit,GBP,Approved,2025-10-27,INV00068281,EMP00091,USR0110,0,0,0,0,0,0,0,Senior Manager,0,1,1,1,Low
TX0068289,2026-01-17,A047,Procurement,V0188,Payment,7504.49,Bank Transfer,USD,Approved,2026-01-23,INV00068289,EMP00473,USR0117,0,0,0,0,0,0,0,Senior Manager,0,1,1,1,Low
TX0068291,2025-08-27,A038,Sales,V0007,Credit Note,978.97,Card,GBP,Approved,2025-08-30,INV00068291,EMP00365,USR0079,0,0,0,0,0,0,1,Department Manager,0,0,1,1,Low
TX0068293,2025-07-03,A028,Sales,,Invoice,1088.59,Bank Transfer,GBP,Approved,2025-07-09,INV00068293,EMP00242,USR0136,1,0,0,0,0,0,0,Senior Manager,0,0,1,1,Low
TX0068297,2025-06-28,A048,Finance,V0116,Expense,2688.37,Cheque,EUR,Pending,2025-06-30,INV00068297,EMP00171,USR0142,0,0,0,0,0,0,1,Senior Manager,0,0,1,1,Low
TX0068299,2026-02-12,A001,Sales,V0361,Invoice,8838.08,Cheque,USD,Rejected,2026-02-17,INV00068299,EMP00479,USR0116,0,0,0,0,0,0,0,Senior Manager,0,1,1,1,Low
TX0068300,2025-12-31,A017,HR,V0433,Expense,3256.85,Direct Debit,USD,Approved,2025-12-31,INV00068300,EMP00467,USR0132,0,0,0,0,0,0,1,Senior Manager,0,0,1,1,Low
TX0068302,2025-08-28,A044,Sales,V0400,Invoice,512.73,Cheque,GBP,Rejected,2025-08-30,INV00068302,EMP00432,USR0149,0,0,0,0,0,0,1,Department Manager,0,0,1,1,Low
TX0068312,2025-09-12,A030,Operations,V0243,Invoice,5996.88,Cheque,USD,Approved,2025-09-18,INV00068312,EMP00154,USR0021,0,0,0,0,0,0,0,Senior Manager,0,1,1,1,Low
TX0068313,2025-04-07,A052,IT,V0224,Payment,975.76,Card,GBP,Approved,2025-04-12,INV00068313,,USR0081,0,1,0,0,0,0,0,Department Manager,0,0,1,1,Low
TX0068315,2025-06-27,A003,Procurement,V0285,Invoice,5073.44,Bank Transfer,EUR,Approved,2025-07-01,INV00068315,EMP00414,USR0073,0,0,0,0,0,0,1,Senior Manager,0,0,1,1,Low
TX0068316,2025-09-27,A031,HR,V0132,Invoice,2433.38,Bank Transfer,USD,Rejected,2025-09-29,INV00068316,EMP00093,USR0198,0,0,0,0,0,0,1,Senior Manager,0,0,1,1,Low
TX0068317,2025-04-10,A064,Finance,V0008,Journal Entry,537.17,Cheque,GBP,Approved,2025-04-13,INV00068317,EMP00355,USR0130,0,0,0,0,0,1,0,Department Manager,0,0,1,1,Low
TX0068322,2026-01-26,A002,Sales,V0154,Invoice,7254.61,Direct Debit,GBP,Approved,2026-01-31,INV00068322,EMP00037,USR0007,0,0,0,0,0,0,0,Senior Manager,0,1,1,1,Low
TX0068332,2025-07-28,A059,Procurement,V0345,Journal Entry,435.41,Bank Transfer,GBP,Approved,2025-08-02,INV00068332,EMP00448,USR0154,0,0,0,0,0,0,1,Department Manager,0,0,1,1,Low
TX0068334,2025-10-31,A009,Marketing,V0133,Invoice,2296.41,Card,GBP,Approved,2025-11-03,INV00068334,EMP00494,USR0191,0,0,0,0,0,0,1,Senior Manager,0,0,1,1,Low
TX0068335,2025-05-06,A060,Finance,V0031,Credit Note,16841.68,Card,EUR,Approved,2025-05-09,INV00068335,EMP00431,USR0129,0,0,0,0,0,0,0,Finance Director,0,1,1,1,Medium
TX0068338,2026-01-04,A062,Procurement,V0046,Invoice,12407.47,Card,EUR,Approved,2026-01-08,INV00068338,EMP00463,USR0115,0,0,0,0,0,0,0,Finance Director,0,1,1,1,Medium
TX0068341,2025-12-27,A024,Procurement,V0199,Journal Entry,111.67,Card,GBP,Approved,2026-01-03,INV00068341,EMP00470,USR0059,0,0,0,0,0,0,1,Department Manager,0,0,1,1,Low
TX0068343,2025-04-29,A079,IT,V0214,Invoice,3457.4,Bank Transfer,GBP,Approved,2025-05-01,INV00068343,EMP00415,USR0181,0,0,0,0,0,0,1,Senior Manager,0,0,1,1,Low
TX0068344,2025-09-30,A062,IT,V0102,Invoice,216.4,Cheque,GBP,Approved,2025-10-02,INV00068344,EMP00008,USR0061,0,0,0,0,0,0,1,Department Manager,0,0,1,1,Low
TX0068348,2026-02-25,A063,HR,V0205,Invoice,10176.53,Direct Debit,EUR,Rejected,2026-03-04,INV00068348,EMP00206,USR0148,0,0,0,0,0,0,0,Finance Director,0,1,1,1,Medium
TX0068361,2025-06-29,A019,Finance,V0051,Expense,221.83,Direct Debit,USD,Approved,2025-07-06,INV00068361,EMP00419,USR0021,0,0,0,0,0,0,1,Department Manager,0,0,1,1,Low
TX0068365,2026-03-29,A018,Finance,V0487,Credit Note,903.0,Cheque,GBP,Rejected,2026-03-30,INV00068365,EMP00459,USR0111,0,0,0,0,0,0,1,Department Manager,0,0,1,1,Low
TX0068368,2025-11-30,A078,Procurement,V0181,Credit Note,988.11,Cheque,USD,Approved,2025-12-02,INV00068368,EMP00340,USR0185,0,0,0,0,0,0,1,Department Manager,0,0,1,1,Low
TX0068369,2025-09-27,A048,Procurement,V0033,Payment,566.17,Cheque,GBP,Approved,2025-10-01,INV00068369,EMP00465,USR0006,0,0,0,0,0,0,1,Department Manager,0,0,1,1,Low
TX0068373,2025-04-30,A049,Sales,V0070,Invoice,15077.01,Direct Debit,USD,Approved,2025-05-07,INV00068373,EMP00361,USR0056,0,0,0,0,0,0,1,Finance Director,0,1,2,1,Medium
TX0068374,2025-07-28,A016,Operations,V0086,Journal Entry,3902.1,Card,GBP,Approved,2025-07-28,INV00068374,EMP00327,USR0002,0,0,0,0,0,0,1,Senior Manager,0,0,1,1,Low
